hhid,loginc,college,jchoice
8977,11.044,0,27
8978,11.775,1,127
8979,11.429,1,137
8980,11.186,1,116
8981,11.494,0,100
8982,11.016,0,53
8983,11.053,1,6
8984,12.137,0,183
8985,11.172,0,144
8986,11.398,1,134
8987,11.592,1,156
8988,10.544,1,60
8989,11.655,0,153
8990,11.214,1,152
8991,11.319,1,151
8992,10.891,1,1
8993,11.059,0,67
8994,10.808,1,77
8995,10.924,0,84
8996,10.835,1,177
8997,11.555,1,188
8998,10.761,1,32
8999,11.665,1,59
9000,10.711,1,33
9001,11.612,0,140
9002,11.219,1,107
9003,11.426,0,76
9004,10.337,0,16
9005,11.784,1,163
9006,12.297,1,194
9007,10.939,0,16
9008,10.595,1,62
9009,11.113,1,35
9010,10.421,1,20
9011,11.248,0,144
9012,10.976,1,53
9013,11.566,1,73
9014,11.441,1,86
9015,11.847,1,191
9016,11.383,0,160
9017,10.611,1,31
9018,11.938,1,174
9019,10.743,0,4
9020,10.483,0,58
9021,11.229,0,42
9022,10.759,0,71
9023,11.081,1,46
9024,10.42,0,97
9025,11.132,1,54
9026,11.343,0,84
9027,12.607,0,191
9028,11.991,0,176
9029,11.235,1,50
9030,11.508,0,185
9031,11.167,0,15
9032,12.324,1,153
9033,11.498,1,152
9034,11.296,0,55
9035,11.684,0,173
9036,10.98,0,93
9037,9.9654,1,15
9038,10.903,0,109
9039,10.466,0,5
9040,11.151,1,122
9041,11.718,1,132
9042,11.18,0,1
9043,11.367,0,164
9044,11.348,1,105
9045,10.568,0,42
9046,11.31,1,153
9047,10.893,0,27
9048,10.944,1,126
9049,11.27,1,98
9050,11.276,1,140
9051,11.459,1,93
9052,10.965,0,114
9053,11.018,0,51
9054,10.836,0,12
9055,11.132,0,103
9056,11.582,1,197
9057,11.546,0,137
9058,11.717,0,173
9059,11.196,0,86
9060,10.701,0,18
9061,11.811,0,200
9062,10.905,0,72
9063,10.748,0,111
9064,11.468,1,143
9065,11.615,1,168
9066,11.751,0,156
9067,11.594,1,196
9068,11.951,1,198
9069,11.403,1,38
9070,10.923,1,92
9071,11.082,1,10
9072,11.799,1,110
9073,10.897,0,42
9074,11.769,0,179
9075,10.515,0,9
9076,10.529,0,3
9077,11.21,0,156
9078,10.932,0,76
9079,11.909,0,152
9080,10.671,0,11
9081,11.236,0,158
9082,11.561,1,157
9083,10.702,0,105
9084,11.594,0,72
9085,11.405,0,90
9086,11.446,1,189
9087,11.729,1,110
9088,11.42,1,154
9089,11.988,1,104
9090,11.026,0,159
9091,9.7577,0,49
9092,10.497,0,95
9093,11.937,1,139
9094,10.777,1,60
9095,11.519,0,149
9096,10.733,1,69
9097,11.018,0,73
9098,10.982,1,14
9099,11.319,0,92
9100,11.533,0,191
9101,12.246,1,193
9102,11.669,1,155
9103,10.517,1,33
9104,11.312,1,135
9105,10.886,1,84
9106,11.344,0,170
9107,10.991,0,32
9108,11.551,0,197
9109,11.224,0,82
9110,11.602,1,157
9111,10.637,1,87
9112,11.225,1,100
9113,10.758,1,7
9114,11.608,1,168
9115,10.599,1,141
9116,10.918,0,109
9117,11.005,1,98
9118,9.8733,1,79
9119,11.551,1,168
9120,11.457,1,143
9121,11.674,0,176
9122,11.008,1,109
9123,10.995,1,156
9124,11.462,0,110
9125,10.846,1,109
9126,11.471,1,96
9127,10.285,0,23
9128,11.029,0,78
9129,11.267,1,103
9130,11.414,0,110
9131,10.656,1,114
9132,12.127,1,150
9133,11.006,0,115
9134,10.948,0,104
9135,10.219,1,25
9136,11.52,1,170
9137,10.499,0,10
9138,11.647,0,155
9139,11.287,0,152
9140,11.41,1,189
9141,10.698,1,54
9142,11.246,1,59
9143,10.736,0,76
9144,11.203,0,82
9145,9.865,0,34
9146,11.521,1,159
9147,11.56,0,129
9148,11.343,0,119
9149,11.584,1,177
9150,11.122,1,73
9151,11.533,1,162
9152,10.613,0,23
9153,10.861,1,61
9154,10.46,0,9
9155,10.4,0,18
9156,10.225,0,5
9157,10.779,0,11
9158,11.368,0,100
9159,11.831,0,196
9160,10.742,0,87
9161,10.931,0,100
9162,10.29,1,1
9163,10.09,0,5
9164,10.443,0,10
9165,11.027,0,130
9166,11.041,1,72
9167,11.701,1,182
9168,12.041,0,123
9169,10.467,0,46
9170,10.522,0,56
9171,10.825,1,82
9172,12.061,1,170
9173,11.259,0,100
9174,10.652,1,27
9175,10.536,1,64
9176,11.976,0,147
9177,10.544,1,122
9178,10.757,1,89
9179,10.632,0,126
9180,10.806,1,88
9181,11.721,1,142
9182,10.589,0,63
9183,10.526,0,78
9184,10.578,1,7
9185,11.168,0,5
9186,10.745,1,131
9187,10.505,0,46
9188,11.004,0,61
9189,11.558,0,198
9190,11.549,1,149
9191,11.798,0,108
9192,10.664,1,102
9193,11.307,1,67
9194,10.765,1,64
9195,11.352,1,192
9196,11.263,1,141
9197,12.022,0,163
9198,11.209,1,127
9199,11.062,1,17
9200,11.697,0,127
9201,10.578,1,96
9202,11.153,1,10
9203,10.559,0,50
9204,11.638,1,120
9205,11.218,0,124
9206,11.318,0,70
9207,11.041,0,18
9208,10.935,0,63
9209,10.769,0,85
9210,11.064,1,101
9211,11.266,0,112
9212,11.609,1,102
9213,11.077,0,102
9214,11.325,1,139
9215,10.448,0,93
9216,10.898,0,18
9217,10.609,0,21
9218,11.738,0,155
9219,10.962,1,189
9220,11.419,1,69
9221,11.639,1,141
9222,10.839,0,83
9223,10.659,1,69
9224,11.296,0,9
9225,11.224,1,180
9226,11.273,0,136
9227,10.676,0,9
9228,11.287,1,108
9229,12.405,1,198
9230,11.661,0,126
9231,11.836,1,182
9232,11.087,0,5
9233,10.565,0,38
9234,10.589,1,121
9235,10.783,0,17
9236,11.486,0,171
9237,10.634,0,64
9238,11.004,0,41
9239,11.535,0,143
9240,12.059,0,199
9241,10.571,1,49
9242,10.85,0,64
9243,11.565,0,82
9244,11.374,1,163
9245,11.302,0,129
9246,11.058,1,74
9247,10.632,1,16
9248,12.322,1,200
9249,10.874,0,71
9250,10.851,1,125
9251,11.616,0,182
9252,10.881,1,142
9253,10.241,0,17
9254,11.222,0,104
9255,10.799,0,22
9256,10.958,0,156
9257,11.214,1,193
9258,10.789,1,7
9259,11.781,1,149
9260,10.632,0,61
9261,10.665,1,47
9262,10.888,0,39
9263,10.387,0,71
9264,11.628,0,138
9265,12.482,1,188
9266,11.183,1,85
9267,11.032,0,103
9268,10.776,1,96
9269,10.873,1,102
9270,11.097,1,166
9271,11.512,1,137
9272,11.317,0,27
9273,11.216,1,147
9274,10.971,0,36
9275,11.527,0,26
9276,10.073,0,34
9277,11.441,0,146
9278,11.767,0,104
9279,12.322,1,197
9280,10.52,1,16
9281,10.235,0,80
9282,11.31,0,122
9283,11.355,0,172
9284,11.292,1,183
9285,10.443,0,79
9286,10.97,1,62
9287,10.837,0,68
9288,12.079,0,184
9289,10.951,0,97
9290,11.477,1,161
9291,11.305,0,131
9292,11.478,0,117
9293,10.816,1,70
9294,10.979,0,14
9295,10.743,1,55
9296,11.032,1,156
9297,11,1,114
9298,10.573,0,31
9299,10.815,0,53
9300,11.754,1,170
9301,11.054,1,189
9302,10.247,0,154
9303,10.462,0,77
9304,11.01,0,65
9305,11.728,1,186
9306,11.097,1,144
9307,11.496,1,103
9308,9.9913,1,59
9309,10.906,1,19
9310,10.874,1,45
9311,11.803,1,102
9312,11.466,0,80
9313,11.668,1,182
9314,11.943,0,130
9315,10.911,0,59
9316,10.702,1,25
9317,11.411,0,151
9318,12.036,1,148
9319,11.445,1,118
9320,10.924,0,115
9321,10.615,0,98
9322,11.85,0,100
9323,10.782,0,37
9324,11.064,0,43
9325,11.312,0,160
9326,11.901,0,39
9327,11.269,0,194
9328,11,0,47
9329,10.354,0,75
9330,11.562,1,198
9331,11.567,0,184
9332,11.219,0,148
9333,10.737,0,31
9334,10.899,0,29
9335,11.701,0,188
9336,10.569,0,2
9337,11.747,1,197
9338,10.206,0,3
9339,10.674,0,10
9340,9.6377,0,22
9341,11.102,1,23
9342,11.103,0,183
9343,10.298,0,14
9344,10.793,0,8
9345,11.99,1,195
9346,11.429,0,138
9347,11.018,1,68
9348,10.084,1,31
9349,10.734,1,45
9350,10.911,0,117
9351,11.252,0,119
9352,10.848,1,106
9353,11.579,0,99
9354,10.897,1,53
9355,11.408,1,188
9356,12.239,1,171
9357,10.305,1,21
9358,11.693,1,151
9359,11.381,0,106
9360,10.574,0,12
9361,11.088,1,103
9362,11.172,1,195
9363,11.442,0,14
9364,11.679,1,134
9365,10.461,0,18
9366,11.403,0,121
9367,11.794,1,188
9368,11.564,1,188
9369,12.352,1,194
9370,11.514,1,180
9371,10.854,1,76
9372,10.698,0,53
9373,10.731,0,58
9374,11.377,0,129
9375,11.196,1,176
9376,10.887,0,27
9377,10.634,0,83
9378,10.664,1,52
9379,11.927,1,188
9380,11.502,0,75
9381,11.029,0,200
9382,11.846,0,143
9383,11.522,1,196
9384,11.533,1,93
9385,10.239,0,50
9386,11.562,0,186
9387,11.414,0,90
9388,11.439,1,197
9389,11.846,1,155
9390,10.809,1,92
9391,10.648,1,33
9392,12.025,1,192
9393,10.995,0,157
9394,10.837,0,27
9395,11.749,1,195
9396,11.15,0,126
9397,11.02,0,187
9398,11.175,1,50
9399,10.409,0,19
9400,11.248,1,143
9401,10.933,0,110
9402,11.091,1,147
9403,11.551,0,177
9404,11.163,0,56
9405,11.204,0,41
9406,10.839,1,101
9407,11.117,0,106
9408,11.429,1,122
9409,12.07,0,198
9410,11.1,0,101
9411,11.228,1,66
9412,10.889,0,16
9413,11.052,0,148
9414,11.239,1,143
9415,11.205,1,145
9416,11.459,1,48
9417,10.06,0,41
9418,11.486,0,115
9419,11.139,1,127
9420,11.186,1,88
9421,10.361,0,21
9422,10.951,1,64
9423,11.409,0,76
9424,10.143,0,36
9425,10.821,1,149
9426,10.881,1,64
9427,11.204,0,183
9428,11.189,0,193
9429,11.126,0,17
9430,10.764,1,14
9431,12.026,1,161
9432,10.653,1,25
9433,10.343,0,78
9434,11.167,1,89
9435,10.883,0,69
9436,10.839,0,86
9437,11.94,1,123
9438,12.287,1,186
9439,10.603,0,77
9440,9.9126,0,22
9441,11.284,1,175
9442,10.812,1,109
9443,11.381,1,89
9444,10.97,0,48
9445,11.781,1,151
9446,11.349,1,122
9447,10.502,1,2
9448,12.344,1,179
9449,10.87,0,36
9450,11.019,1,80
9451,11.238,0,197
9452,10.906,1,53
9453,11.99,1,177
9454,11.185,1,66
9455,10.939,1,97
9456,11.045,0,25
9457,11.269,1,131
9458,11.346,0,81
9459,11.041,0,48
9460,11.757,1,178
9461,11.134,1,131
9462,11.013,1,50
9463,11.197,0,103
9464,10.661,0,26
9465,10.307,0,4
9466,10.01,0,19
9467,11.563,1,133
9468,11.419,0,148
9469,11.404,0,57
9470,10.957,0,7
9471,11.152,1,150
9472,10.602,1,71
9473,11.586,1,142
9474,11.412,1,97
9475,10.327,1,68
9476,11.531,0,123
9477,12.083,0,196
9478,11.46,0,186
9479,11.007,0,26
9480,10.905,1,103
9481,11.407,0,172
9482,11.513,1,152
9483,10.72,0,44
9484,10.837,0,106
9485,11.643,0,191
9486,10.657,0,2
9487,11.063,1,11
9488,10.808,1,97
9489,11.281,1,58
9490,10.828,0,95
9491,10.792,1,87
9492,10.931,1,77
9493,10.727,0,39
9494,10.861,0,67
9495,11.933,1,107
9496,11.333,0,165
9497,11.114,1,75
9498,11.716,0,196
9499,9.8584,1,15
9500,10.589,0,122
9501,11.624,1,162
9502,10.751,0,139
9503,11.183,1,115
9504,11.097,0,62
9505,11.78,1,99
9506,11.37,0,135
9507,11.509,1,165
9508,11.661,1,191
9509,11.021,1,83
9510,11.144,1,140
9511,10.938,0,96
9512,11.036,0,27
9513,10.614,1,44
9514,11.426,0,91
9515,11.147,0,58
9516,11.624,0,110
9517,10.971,0,122
9518,11.076,0,51
9519,11.396,0,143
9520,11.22,0,98
9521,11.794,1,171
9522,11.328,1,80
9523,10.838,1,30
9524,10.593,0,37
9525,11.289,0,105
9526,11.261,0,162
9527,10.577,0,81
9528,10.442,0,16
9529,11.408,0,140
9530,10.898,1,39
9531,11.417,1,72
9532,11.418,1,96
9533,12.226,0,171
9534,11.284,0,132
9535,9.9923,1,3
9536,10.854,1,125
9537,11.656,0,127
9538,11.462,1,190
9539,10.833,1,89
9540,11.414,0,120
9541,9.912,0,3
9542,10.456,0,10
9543,12.036,1,157
9544,11.591,1,158
9545,10.854,1,171
9546,10.665,1,60
9547,11.222,1,188
9548,11.183,0,48
9549,9.5809,1,42
9550,11.027,1,33
9551,10.886,0,95
9552,10.989,0,55
9553,10.483,1,25
9554,10.905,0,37
9555,10.818,0,110
9556,10.558,1,147
9557,10.73,0,35
9558,10.777,1,51
9559,10.421,0,27
9560,10.846,1,83
9561,11.296,0,108
9562,11.376,1,193
9563,10.92,1,106
9564,10.993,1,57
9565,11.161,0,89
9566,11.468,1,197
9567,10.671,0,56
9568,10.499,0,29
9569,10.694,0,135
9570,10.442,1,88
9571,11.842,1,121
9572,11.507,1,132
9573,11.587,1,173
9574,10.523,0,134
9575,11.276,1,142
9576,11.909,0,175
9577,12.328,1,193
9578,11.069,0,103
9579,12.304,1,145
9580,10.7,1,99
9581,11.255,1,116
9582,10.875,1,42
9583,11.944,0,161
9584,10.692,0,83
9585,10.977,0,146
9586,11.089,0,34
9587,10.561,1,8
9588,11.149,1,139
9589,11.432,1,174
9590,11.495,1,121
9591,11.458,0,154
9592,10.845,0,59
9593,10.318,1,32
9594,11.313,0,130
9595,10.789,1,76
9596,11.193,0,58
9597,11.349,1,107
9598,10.812,0,58
9599,10.575,0,105
9600,10.371,0,25
9601,11.108,1,146
9602,10.979,0,121
9603,11.751,0,155
9604,11.375,1,75
9605,10.432,0,83
9606,11.559,1,186
9607,9.4597,0,6
9608,10.48,0,120
9609,11.491,0,141
9610,9.6167,0,10
9611,11.522,1,190
9612,11.153,0,191
9613,11.284,1,149
9614,10.787,1,105
9615,12.1,0,151
9616,10.326,1,18
9617,11.399,1,182
9618,11.38,0,105
9619,10.767,0,10
9620,10.802,1,127
9621,11.39,1,168
9622,11.339,1,58
9623,11.876,1,139
9624,11.251,1,22
9625,12.144,0,193
9626,10.171,0,74
9627,10.875,0,170
9628,10.244,0,28
9629,11.035,1,92
9630,11.615,1,94
9631,12.417,0,148
9632,11.32,1,183
9633,11.498,1,103
9634,10.433,0,28
9635,11.776,0,162
9636,11.092,0,148
9637,11.592,1,136
9638,11.154,0,60
9639,11.164,1,112
9640,12.045,1,183
9641,10.786,1,59
9642,11.705,1,167
9643,10.384,1,50
9644,10.847,1,50
9645,10.995,1,41
9646,10.643,1,101
9647,10.452,0,90
9648,10.88,0,6
9649,11.505,0,101
9650,10.608,1,39
9651,11.427,0,95
9652,10.385,0,76
9653,11.609,1,150
9654,11.403,1,170
9655,10.864,0,16
9656,11.619,0,128
9657,11.172,1,51
9658,10.812,0,117
9659,10.694,1,56
9660,10.904,1,90
9661,11.071,1,117
9662,11.136,1,52
9663,10.741,1,77
9664,11.706,0,116
9665,11.227,1,132
9666,10.934,1,51
9667,10.487,0,35
9668,9.791,0,9
9669,10.786,1,56
9670,11.049,0,179
9671,10.646,1,79
9672,11.642,0,181
9673,11.179,1,119
9674,10.211,0,10
9675,11.155,0,99
9676,11.645,1,134
9677,10.645,0,187
9678,10.712,0,10
9679,10.793,0,29
9680,12.132,1,121
9681,11.514,0,149
9682,11.321,1,127
9683,11.527,1,55
9684,11.668,0,196
9685,11.176,1,165
9686,10.707,0,119
9687,11.576,1,196
9688,11.009,0,107
9689,12.094,1,196
9690,11.869,1,148
9691,11.694,1,181
9692,10.613,1,54
9693,10.929,1,77
9694,10.419,0,12
9695,11.997,1,197
9696,11.127,0,92
9697,11.632,1,199
9698,10.954,0,33
9699,11.104,1,148
9700,10.894,1,131
9701,11.263,0,23
9702,10.404,0,3
9703,11.059,1,104
9704,11.868,1,195
9705,11.941,0,189
9706,11.167,0,163
9707,10.841,0,37
9708,10.842,0,22
9709,11.971,1,176
9710,11.3,1,181
9711,10.45,0,66
9712,11.071,0,160
9713,11.318,1,167
9714,10.62,1,60
9715,10.487,1,46
9716,10.113,0,36
9717,11.43,0,148
9718,10.765,1,107
9719,11.229,1,86
9720,10.866,1,55
9721,10.631,1,101
9722,10.718,1,2
9723,11.326,1,146
9724,11.051,1,133
9725,10.716,1,15
9726,10.68,0,65
9727,11.406,1,91
9728,11.112,0,72
9729,10.16,0,22
9730,11.282,1,87
9731,11.438,0,105
9732,11.707,1,109
9733,11.063,1,105
9734,11.614,0,192
9735,11.66,0,35
9736,11.536,0,135
9737,10.984,0,71
9738,11.955,0,150
9739,11.002,1,109
9740,11.173,0,5
9741,10.973,0,124
9742,11.408,1,152
9743,10.625,0,40
9744,11.234,1,37
9745,11.912,0,198
9746,10.241,0,84
9747,10.149,0,65
9748,10.468,0,95
9749,10.443,0,125
9750,11.273,1,152
9751,10.988,1,164
9752,10.602,0,1
9753,10.616,0,120
9754,11.487,1,107
9755,11.544,1,184
9756,11.754,0,121
9757,11.783,1,194
9758,10.567,0,99
9759,11.698,1,192
9760,10.727,1,42
9761,11.725,0,189
9762,10.949,1,108
9763,11.148,1,27
9764,11.113,1,69
9765,11.019,0,83
9766,11.632,0,143
9767,11.252,0,138
9768,11.204,1,73
9769,9.9407,0,32
9770,10.602,1,30
9771,10.839,0,107
9772,9.6453,0,14
9773,11.285,0,158
9774,10.907,0,86
9775,11.486,0,110
9776,11.253,1,125
9777,11.862,1,159
9778,11.514,1,150
9779,12.416,1,194
9780,11.03,1,190
9781,10.289,1,58
9782,10.884,1,34
9783,11.975,0,159
9784,11.96,0,179
9785,10.625,1,68
9786,11.182,0,110
9787,10.905,1,29
9788,11.935,0,144
9789,11.085,0,17
9790,11.928,0,133
9791,11.161,0,106
9792,10.822,1,22
9793,11.08,1,78
9794,9.9356,0,9
9795,11.623,1,164
9796,10.325,1,7
9797,11.1,1,150
9798,10.771,1,59
9799,10.483,0,159
9800,10.934,0,88
9801,11.778,1,188
9802,11.425,0,199
9803,11.288,1,132
9804,10.909,1,91
9805,11.059,1,170
9806,11.374,1,55
9807,10.294,0,87
9808,11.128,1,84
9809,10.802,1,116
9810,11.69,1,159
9811,11.233,1,164
9812,10.835,0,193
9813,11.341,1,147
9814,11.116,1,40
9815,10.939,1,181
9816,11.279,1,145
9817,10.673,1,104
9818,10.957,0,103
9819,11.498,1,186
9820,10.602,0,136
9821,11.752,1,130
9822,10.269,1,15
9823,11.787,1,145
9824,11.53,0,154
9825,10.667,0,62
9826,11.172,1,182
9827,10.838,0,81
9828,10.42,0,12
9829,10.842,0,54
9830,10.974,0,36
9831,12.195,1,158
9832,10.379,0,55
9833,9.9804,0,29
9834,11.139,1,150
9835,10.963,0,3
9836,10.049,0,19
9837,10.804,0,80
9838,10.902,0,38
9839,12.095,1,109
9840,10.704,1,49
9841,11.16,0,184
9842,11.096,0,189
9843,10.859,1,104
9844,11.238,1,90
9845,11.35,0,137
9846,10.319,0,18
9847,10.839,0,46
9848,11.711,1,192
9849,11.289,1,157
9850,11.252,0,127
9851,11.289,0,19
9852,11.633,1,165
9853,11.018,1,31
9854,11.119,0,122
9855,11.586,1,173
9856,11.354,1,30
9857,11.507,1,150
9858,11.042,0,107
9859,11.661,1,139
9860,11.038,1,103
9861,11.301,1,67
9862,11.556,1,177
9863,11.255,0,154
9864,11.258,1,94
9865,11.729,0,99
9866,11.149,1,94
9867,10.84,1,18
9868,11.509,1,156
9869,11.086,1,140
9870,10.721,1,18
9871,11.714,0,151
9872,10.978,1,123
9873,11.975,1,127
9874,10.974,0,125
9875,11.229,1,135
9876,11.281,1,180
9877,10.54,0,73
9878,10.957,1,146
9879,10.672,1,78
9880,10.728,1,56
9881,11.355,1,160
9882,10.564,1,6
9883,11.275,1,174
9884,11.313,0,97
9885,10.238,0,32
9886,11.408,1,142
9887,11.025,1,158
9888,9.6287,0,8
9889,10.341,1,103
9890,10.286,1,92
9891,11.995,1,181
9892,11.039,0,44
9893,11.955,1,172
9894,10.975,1,117
9895,10.437,1,34
9896,10.489,0,69
9897,10.707,1,83
9898,11.051,0,29
9899,11.487,1,188
9900,10.55,0,37
9901,10.877,0,163
9902,11.543,1,107
9903,10.733,1,25
9904,10.783,0,54
9905,11.217,1,66
9906,11.335,1,199
9907,11.712,1,179
9908,11.713,1,92
9909,11.311,0,193
9910,10.638,0,20
9911,10.943,1,103
9912,11.024,1,109
9913,10.279,0,5
9914,10.514,1,13
9915,10.032,1,45
9916,11.741,1,114
9917,11.216,0,142
9918,10.862,1,82
9919,11.228,1,142
9920,12.112,1,192
9921,10.143,0,74
9922,10.756,0,66
9923,11.696,0,129
9924,10.58,0,58
9925,11.314,1,103
9926,10.566,1,11
9927,10.689,1,97
9928,10.45,0,77
9929,11.074,1,117
9930,11.814,1,137
9931,11.143,1,179
9932,10.886,0,74
9933,11.457,1,147
9934,11.451,0,73
9935,11.978,1,149
9936,10.817,0,129
9937,10.699,1,76
9938,10.539,0,141
9939,10.151,1,50
9940,10.71,1,67
9941,10.865,1,102
9942,10.77,1,48
9943,11.39,1,90
9944,10.588,0,2
9945,10.224,0,41
9946,11.16,0,68
9947,11.961,0,199
9948,12.296,0,196
9949,11.745,1,181
9950,11.38,1,164
9951,10.246,0,106
9952,11.228,0,137
9953,10.999,0,87
9954,11.028,1,77
9955,10.872,0,92
9956,11.086,1,3
9957,10.714,1,7
9958,11.694,1,73
9959,11.665,0,190
9960,10.84,1,10
9961,11.092,0,165
9962,10.99,1,51
9963,10.507,0,50
9964,11.42,1,111
9965,11.574,1,115
9966,10.584,0,18
9967,11.156,1,109
9968,11.495,0,190
9969,10.518,1,73
9970,10.457,0,5
9971,10.226,0,24
9972,10.58,1,85
9973,11.475,0,180
9974,11.568,0,170
9975,12.077,1,174
9976,11.585,0,136
9977,11.332,0,137
9978,11.152,0,8
9979,11.235,0,165
9980,10.329,1,18
9981,11.807,0,163
9982,11.39,0,167
9983,11.061,0,190
9984,11.283,1,160
9985,11.165,1,138
9986,10.977,1,177
9987,10.419,0,115
9988,10.768,1,53
9989,11.485,1,192
9990,10.964,1,50
9991,11.652,1,136
9992,11.085,1,110
9993,10.967,1,122
9994,11.175,1,30
9995,10.659,0,56
9996,11.11,1,160
9997,10.71,0,11
9998,11.332,0,169
9999,11.4,0,139
10000,11.066,1,28
